repo,stars,repo_size_mb,issue_number,issue_title,issue_url,pr_number,pr_url,merged_at,additions,deletions,changed_files,is_merged
docling-project/docling,41117,146.9,259,feat: Describe pictures using vision models,https://github.com/docling-project/docling/pull/259,259,https://github.com/docling-project/docling/pull/259,2025-02-07T15:30:42Z,508,11,14,2025-02-07T15:30:42Z
docling-project/docling,41117,146.9,910,fix(markdown): handle nested lists,https://github.com/docling-project/docling/pull/910,910,https://github.com/docling-project/docling/pull/910,2025-02-07T11:55:12Z,177,49,5,2025-02-07T11:55:12Z
docling-project/docling,41117,146.9,876,feat: new artifacts path for old and new models and CLI utility,https://github.com/docling-project/docling/pull/876,876,https://github.com/docling-project/docling/pull/876,2025-02-06T14:46:33Z,466,67,15,2025-02-06T14:46:33Z
docling-project/docling,41117,146.9,857,fix(docx): merged table cells not properly converted,https://github.com/docling-project/docling/pull/857,857,https://github.com/docling-project/docling/pull/857,2025-02-03T09:20:03Z,2715,124,8,2025-02-03T09:20:03Z
docling-project/docling,41117,146.9,842,fix: Fixed docx import with headers that are also lists,https://github.com/docling-project/docling/pull/842,842,https://github.com/docling-project/docling/pull/842,2025-01-31T09:51:21Z,870,8,5,2025-01-31T09:51:21Z
docling-project/docling,41117,146.9,841,feat: Python 3.13 support,https://github.com/docling-project/docling/pull/841,841,https://github.com/docling-project/docling/pull/841,2025-01-30T16:26:42Z,281,222,6,2025-01-30T16:26:42Z
docling-project/docling,41117,146.9,818,fix: parse html with omitted body tag,https://github.com/docling-project/docling/pull/818,818,https://github.com/docling-project/docling/pull/818,2025-01-27T15:59:00Z,364,3,6,2025-01-27T15:59:00Z
docling-project/docling,41117,146.9,606,feat: create a backend to parse USPTO patents into DoclingDocument,https://github.com/docling-project/docling/pull/606,606,https://github.com/docling-project/docling/pull/606,2024-12-17T15:35:23Z,54419,18,32,2024-12-17T15:35:23Z
docling-project/docling,41117,146.9,432,fix: Fixes for wordx,https://github.com/docling-project/docling/pull/432,432,https://github.com/docling-project/docling/pull/432,2024-11-26T13:44:43Z,1296,153,13,2024-11-26T13:44:43Z
docling-project/docling,41117,146.9,396,fix: python3.9 support,https://github.com/docling-project/docling/pull/396,396,https://github.com/docling-project/docling/pull/396,2024-11-20T14:21:40Z,241,250,6,2024-11-20T14:21:40Z
docling-project/docling,41117,146.9,118,feat: add options for choosing OCR engines,https://github.com/docling-project/docling/pull/118,118,https://github.com/docling-project/docling/pull/118,2024-10-08T17:07:09Z,699,32,20,2024-10-08T17:07:09Z
docling-project/docling,41117,146.9,98,feat: add figure in markdown,https://github.com/docling-project/docling/pull/98,98,https://github.com/docling-project/docling/pull/98,2024-09-24T15:28:23Z,284,58,9,2024-09-24T15:28:23Z
